title,body,url,is_ad,is_side_job,is_failure,length
복합쇼핑몰 원하면 어디 찍어야 함?,"24/04/09 14:15
코스트코도",https://everytime.kr/375208/v/338729097,False,True,False,20
이런 알바 어떰?,"25/09/15 09:29
ㅈㄱㄴ",https://everytime.kr/375208/v/389923471,False,False,False,18
💚 인액터스 '비글리'와 함께할 팀원을 찾습니다 💚,"23/09/09 00:15
🍎 안녕하세요! 인액터스 전남 소속 프로젝트 ‘비글리’팀입니다.
🍎 비글리는 '못난이 작물'을 업사이클링하여 사회적 가치를 실현하는 프로젝트입니다.
🍎 현재 저희 비글리는 친환경/유기농 건강 과일 간식칩 ’Fruity Day’ 여름 / 가을이 생산 완료됐으며 ‘메이빌리지’, ‘스마트스토어’ ‘카페 Vibe’ 등에서 판매를 진행하고 있습니다!
🍎 저희 비글리는 앞으로 프루티데이 제품 판매&마케팅 및 추가적인 못난이 농산물을 이용한 신제품 개발 등을 진행할 예정입니다.
🍎 이처럼 못난이 농산물을 활용한 제품을 제작하여 사회적 가치를 실현하고, 푸드 리퍼브를 실천하는 비글리 팀으로 함께할 팀원을 모집하고 있습니다!
💚비글리 프로젝트에 추천합니다💚
- 창업과 환경에 관심이 있으신 분
- 농식품에 관심이 있고 다양한 아이디어를 가지신 분
- 디자인 관련 자격증이 있거나 디자인 및 마케팅 활용 능력이 좋으신 분
- 영업 / 마케팅 / 대외협력 / 디자인 등 다양한 분야를 경험해보고 싶으신 분
- 비글리에 관심이 있으며 뜨거운 열정을 지니신 분
💚모집은 9/10 (일) 18:00까지로 자세한 내용은 카드뉴스를 참고해주세요!
🍎 수상실적
🏅2021 전남대학교 LINC+ 사업화 경진대회 최우수상
🏅2021 전남대학교 LINC+ 창업동아리 아이디어 경진대회 장려상
🏅2021 전남대학교 LINC+ 창업동아리 평가회 A등급
🏅2021 전남대학교 LINC+ 2021 광주형 All-set 지원사업 선정
🏅2021 전남대학교 창업아이템 경진대회 우수상
🏅2021 사회적경제혁신성장사업 아이디어 공모전 대상
🏅2021 창업스타 아이디어 경진대회 장려상
🏅소셜 아이디어 리얼라이즈 공모전 최우수상
🏅지역사회문제해결 동아리 경진대회 은상
🏅2021 CNU-Start Up 경진대회 최우수상
🏅지역사회문제해결 동아리 경진대회 은상
🏅2022.01~02 오마이컴퍼니 크라우드 펀딩 진행, 409% 달성
🏅2022 아이디어 팩토리 지원사업 선정
🏅2022 소셜벤쳐 동아리 지원사업 선정
🏅2022 사회공헌 파트너스 데이 장려상
🏅2022 전라북도 여성창업경진대회 최우수상
🏅2022 광산구청 소셜벤쳐 창업아이디어 경진대회장려상
🏅2022 전남대학교 창업아이디어 경진대회 최우수상
🏅2023 인액터스 National Competition Final 진출
🏅2023 하나소셜벤처 유니버시티 지원사업
👣프로젝트 진행 중/'프루티데이' 제품 판매 중
🟡 인액터스 전남 (비글리 소속) 지원서 제출 기간 🟡
(비글리는 ‘인액터스 전남’ 소속으로, 본 링크를 참고하여 신청 부탁드립니다.)
- 모집일자: 8/25(금) ~ 9/10(일) 18시까지
- 지원방법: 인액터스 전남대 블로그에서 지원서 다운로드 및 작성 후, enactusjnu@naver.com으로 제출
- 지원서 링크: https://blog.naver.com/profile/intro.naver?blogId=enactusjnu
- 인액터스 12기수 Q&A 오픈채팅방: https://open.kakao.com/o/gry7H8Cf
- 인액터스가 더 궁금하시다면?: https://instagram.com/enactus_jnu
- 문의 : 비글리 인스타 계정 DM @begly_official",https://everytime.kr/418923/v/315698107,True,True,False,1596
재학생 자수성가 찐부자 찾아보면 많음,"25/09/10 19:15
치대에 그룹과외 + 플랫폼으로 ㅈㄴ많이버는사람
공대에 앱개발해서 몇억에 판 사람
경영대에 무신사 입점 쇼핑몰 대표
이사람들 다 재학생임
알만한 사람들은 다 알걸
난 금수저보다 얘네가 더 멋있고 대단함",https://everytime.kr/375208/v/389603985,False,True,False,126
2025년 마케팅&세일즈 경진대회 마감 임박! D-3일!!,"창업보육센터
25/07/29 13:24
💥 내가 직접! 제품 판매하고, 상금 받고, 수익도 챙기는 대회 참가할사람🙌
2025년 전남대학교 마케팅&세일즈 경진대회 참가자 모집!!
👉 직접 팔아본 스펙이 있다면, 흔치 않을걸?
광주광역시의 떠오르는 스타트업, 기업의 제품들을 직접 스마트스토어와 오프라인에서 판매해봐!
실전 세일즈 경험 + 상금 + 수익까지 쏙쏙 챙길 수 있는 단 한번의 기회!!
💰 참가만 해도 혜택이 팡팡!
✔️ 참가팀 전원 활동비 30만원 지급
✔️ 판매된 제품의 순수익 100% 지급
✔️ 우수팀 시상 – 판매 성과에 따라 푸짐한 상금!! 1등은 무려 전남대학교 총장상?!
✔️ 실전 경험 + 빵빵한 이력서! + 포트폴리오까지 완성!
📦 대회 개요
➡️ 전남대학교 재(휴)학생이라면 2인 이상 누구나 신청 가능!
➡️ 스마트스토어도 모르고... 판매 방법도 하나도 몰라도?! OK !
매출액 20억 기업의 대표가 직접 알려주는 스마트 스토어 운영법과
콘텐츠로 월에 1천만원 버는 대표가 알려주는 판매 콘텐츠 노하우까지 모두 제공
🎯 이런 분께 추천합니다
✅ 온라인/오프라인 판매 경험이 필요한 분
✅ 마케팅/세일즈 분야 취업 희망자
✅ 실전 창업/비즈니스에 관심 있는 학생
📍 [참가 방법] 링크 클릭 → https://forms.gle/dWzv8Xuby1mZmYUJA
📞 문의: 창업보육센터 062-530-5080/5096
🔥 세일즈는 이론보다 실전!
🔥 경험은 하고 싶은데, 돈까지 준다고?!
이번 기회, 절대 놓치지 마세요.",https://everytime.kr/375209/v/386023258,True,True,True,755
졸업식꽃다발 플로랄데이즈 네이버예약으로 교내에서 편하게 픽업하세요^^,"플로랄데이즈
24/08/19 19:01
안녕하세요.
생화전문 온오프라인플라워샵 플로랄데이즈입니다.
플로랄데이즈는 신가점, 첨단점(보이저첨단)과
온라인 스마트스토어를 함께 운영중인 생화전문플라워샵입니다.
작년 5월 봉지에서 플리마켓 진행하며 전대 학우분들과 꽃으로 소통했던 그 업체입니다^^
v 인스타그램: @ floraldays_flowershop
v 블로그: https://blog.naver.com/floraldays_flower
v 예약방법: 네이버 '플로랄데이즈'검색 후 네이버예약(사이즈, 옵션 등 선택가능)
: 요청란에 전남대학교 8월 26일 졸업식꽃다발 배송요청(9시 30분 김** 픽업으로 작성부탁드려요.)
픽업시간은 9시 30분~10시까지 가능합니다.
v 픽업방법: 졸업식 당일 오전 9시 30분~10시
공대 시계탑앞(카페앞 벤치)에서 네이버 예약내역 확인 후 전달드립니다.
2024년 8월 26일 월요일 전남대학교 졸업식 꽃다발 예약시
플로랄데이즈 신가동, 첨단보이저 매장은 물론 교내에서도 픽업가능하도록 준비해드려요.
매장 픽업시에도 졸업식꽃다발 S사이즈 이상 구매시
쇼핑백 서비스로 제공해드립니다 ^^
- 교내 픽업일시: 8월 26일 월요일 오전 9시 30분~ 10시
- 교내 픽업장소: 공대 시계탑(카페)앞 테라스
- 전남대학교 졸업꽃다발 혜택:
✔️ 교내 무료배송 서비스
✔️ 꽃다발 S사이즈이상 구매시 쇼핑백증정
- 선물용 한송이꽃다발, 미니꽃다발 도 정성스럽게 준비해드립니다.
- 꽃다발 색감(핑크, 옐로우, 화이트앤그린) 및 사이즈 선택 가능
(졸업식꽃다발 생화 특성상 특정 이미지와 동일한 상품 준비는 어려우실수있으니 이점 양해부탁드립니다.)
인생의 소중한 순간 졸업식 꽃다발은 생화전문 플라워샵 플로랄데이즈와 함께하세요^^",https://everytime.kr/375182/v/351716772,False,True,False,871
✔️쇼핑몰 창업 설문조사✔️,"23/11/23 17:47
안녕하세요.
저는 의류인터넷쇼핑몰을 준비중인 전남대학교 졸업생입니다.
2023년부터 창업지원을 받아 2025년 쇼핑몰 런칭을 준비중입니다.
원래 가고자했던 진로와 다른 길을 가고있으나 시간과 정성을 쏟아 소비자들에게 좋은 서비스를 드리고자 연구중입니다.
런칭 전에 미리 기존 쇼핑몰 이용시 불편했던 점 등 소비자의 니즈를 파악하고 싶었고
타겟 시장 파악 및 쇼핑몰 운영에 작은 도움이 필요하여 이렇게 설문을 올리게 되었습니다.
여러분들의 소중한 의견을 모아 비지니스를 성장시키도록 하겠습니다.
귀한 시간을 잠깐 내어 아래 폼 작성 부탁드립니다
감사합니다.☺️
감사한 마음을 담아 작은 선물을 드리겠습니다. (무작위 추첨)
https://forms.gle/YWfkYCB7kPJHMhW79
(알수없음)",https://everytime.kr/375182/v/323005732,False,True,False,405
"💥 내가 직접! 제품 판매하고, 상금 받고, 수익도 챙기는 대회 참가할사람🙌","창업보육센터
25/07/21 11:18
2025년 전남대학교 마케팅&세일즈 경진대회 참가자 모집!!
👉 직접 팔아본 스펙이 있다면, 흔치 않을걸?
광주광역시의 떠오르는 스타트업, 기업의 제품들을 직접 스마트스토어와 오프라인에서 판매해봐!
실전 세일즈 경험 + 상금 + 수익까지 쏙쏙 챙길 수 있는 단 한번의 기회!!
💰 참가만 해도 혜택이 팡팡!
✔️ 참가팀 전원 활동비 30만원 지급
✔️ 판매된 제품의 순수익 100% 지급
✔️ 우수팀 시상 – 판매 성과에 따라 푸짐한 상금!! 1등은 무려 전남대학교 총장상?!
✔️ 실전 경험 + 빵빵한 이력서! + 포트폴리오까지 완성!
📦 대회 개요
➡️ 전남대학교 재(휴)학생이라면 2인 이상 누구나 신청 가능!
➡️ 스마트스토어도 모르고... 판매 방법도 하나도 몰라도?! OK !
매출액 20억 기업의 대표가 직접 알려주는 스마트 스토어 운영법과
콘텐츠로 월에 1천만원 버는 대표가 알려주는 판매 콘텐츠 노하우까지 모두 제공
🎯 이런 분께 추천합니다
✅ 온라인/오프라인 판매 경험이 필요한 분
✅ 마케팅/세일즈 분야 취업 희망자
✅ 실전 창업/비즈니스에 관심 있는 학생
📍 [참가 방법] 링크 클릭 → https://forms.gle/dWzv8Xuby1mZmYUJA
📞 문의: 창업보육센터 062-530-5080/5096
🔥 세일즈는 이론보다 실전!
🔥 경험은 하고 싶은데, 돈까지 준다고?!
이번 기회, 절대 놓치지 마세요.",https://everytime.kr/375182/v/385559116,True,True,True,712
,"(알수없음)
22/07/20 21:11
부업으로 원룸 간단한거 고쳐주거나 전등갈아주는거 하고싶다",https://everytime.kr/375181/v/260698834,False,True,False,53
얘들아 그 있잖아,"(알수없음)
22/03/10 00:40
엄마가 부업을 하고 싶다고 하셔서 집에서 반찬해서 팔고 싶다고 하시는데 현실적으로 가능할까?
(삭제)
삭제된 댓글입니다.
(알수없음)
법적으로 걸리는건 없어??
22/03/10 00:41
(알수없음)
알음알음 하는거면 홍보 같은건 아무래도 힘들겠죠? 여기에 올린다던지..
22/03/10 00:57
(알수없음)
이미 지인이나 친구한테는 조금씩 팔긴했었어요!
22/03/10 01:28",https://everytime.kr/375208/v/238399771,False,True,False,236
,"21/03/02 08:02
진로설계와 자기이해 이봉기 쌤꺼 들으시는분 재택이랑 비대면 차이가 뭘까요",https://everytime.kr/375210/v/171444766,False,True,False,55
2학기 재택수업하고싶음?,"20/07/12 17:06
1학기는 재택수업했는데 2학기는 현장수업과 재택수업중 뭐하고싶음?",https://everytime.kr/375208/v/132381884,False,True,False,51
사회성 제로인데 재택근무 하려면 어떤 직업 가져야됨?,"23/04/25 22:35
코딩…?
아님 시골 들어가서 설거지 알바하면서 살까 ..",https://everytime.kr/375208/v/300462507,False,True,False,46
대학생한테 너무하네...,"20/03/14 21:10
ㅅㅂ 국민보험&연금이 30만원이라니 학교다니면서 부업하는 대학생한테 너무 받아먹는거 아님?",https://everytime.kr/375208/v/109192055,False,True,False,65
슬슬 시동거는 광주 소상공인들 ㅋㅋ,"(알수없음)
25/12/15 22:25
이제 내려놓을때도 된거 아니냐 ?",https://everytime.kr/375208/v/396219518,False,False,False,40
광주 복합쇼핑몰,"24/04/10 23:36
확실시임?",https://everytime.kr/375208/v/338926604,False,True,False,20
,"20/06/08 16:52
계절학기 재택수업 운영 교과목에
재택수업이라 되어있으면
싸강인거지??
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375181/v/125576321,False,True,False,69
화나도 518로 비하하진 마,"25/09/17 23:28
차라리 코스트코 복합쇼핑몰 없다고 까 518 비하보단 나으니까
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375208/v/390155679,False,True,False,65
나 백수야,"21/02/17 18:41
부업 식기세척기",https://everytime.kr/375208/v/167450224,False,True,False,23
알바 여러개하면 가난해보여?..,"23/08/27 11:32
투잡하고 그러면",https://everytime.kr/375208/v/313959731,False,True,False,23
남자들,"25/03/31 01:00
쇼핑몰서 옷살때 모델 와꾸 보고삼? 아니면 걍 가격 배송일 디자인만 보고삼?",https://everytime.kr/375181/v/375370345,False,True,False,57
광주는 광주시내에 지하철을 추진하기 보다는,"25/12/19 18:16
여수, 나주, 함평과 같이 주변 도시로의 열차를 지하철 이용가격(1800원) 정도로 제공해서
성장을 이뤄내야한다.
일단 광주시의 가장 큰 고질적인 문제는 관광산업이 전혀 발전하지 못 했다는 것이다.
여러 쇼핑몰 들어와 관광 성장이라지만 이게 전남도민이 올 정도지 서울에서 내려올 정도가 되는가?
대전은 상대적으로 가까운 광역시, 성심당이라는 프랜차이즈
부산은 애초부터 강력한 대한민국 1호 관광 최고봉
그러나 광주는 관광사업을 키울 능력과 퍼텐셜도 없는게 현실이다.
그러나 여수, 담양와 함평과 같은 전남의 시는 꽤 적당한 관광객을 유치시킬 가능성이크다.
함평은 바다를 접해 해수욕장,
담양은 수많은 관광지들,
여수는 부산 다음가는 관광도시로 유명하다.
그렇기에 광주시는 서울에서 전남으로의 여러 관광시설의 터미널이 되어 부족한 관광산업의 배경으로 일어서야한다.
광주 자체로서 관광산업을 키우기는 너무나 과한 망상인 것이다!
또한 광주에서 전남도로 가는 길이 열리면 거꾸로 전남도에서 광주로 오는 길도 되는 법.
광주는 앞으로 들어올 대현대, 신세계, 어등산 스타필드를 중심으로 전라도 최고의 소비 센터로 성장, 뒤로 당연히 따라올 충장로와 전대상권의 성장으로 단언컨데 서남부 최대 도시로 성장할 수 있을 것이다.",https://everytime.kr/375208/v/396550376,False,True,True,638
쇼핑몰 입금확인,"23/11/07 21:23
공휴일도 없는데 보통 다음날이면 입금확인 되지않아???
어제밤에 입금했는데 계좌번호랑 입금자명도 제대로 했는데도 아직도 입금전이라고 뜨고 문의해도 안받아 어떻게 해야됨",https://everytime.kr/375208/v/321655146,False,True,False,108
🛎️(신천지❌대진연❌) 올 여름 과학적으로 운동하고 근육만드실 20대 남성분 구합니다!,"04/08 09:17
이번 여름 다이어트 공짜로 하고 선물도 받아가세요! (전공자 지도)
종강하고 여름 휴가 가기 전까지 인생 몸매 찍고 싶은 20대 남성을 찾습니다! 체력도 키우고 운동도 제대로 배우고 싶은 분들을 위해 '12주 서킷 트레이닝' 연구 참여자를 모집하고 있어요.
✅ 참여 혜택
12주간 전문적인 서킷 트레이닝 지도 (무료 PT 효과)
인바디(InBody) & 정밀 신체 능력 분석 (내 몸 상태를 데이터로 확인!)
12주 완주 시 소정의 기념품/선물 증정 🎁
✅ 이런 분들께 추천드려요
혼자 운동하면 금방 포기하게 되는 분
체력이 부족해 올여름엔 건강한 몸을 만들고 싶은 분
체지방은 빼고 근육은 늘리고 싶은 '운동 알지 못'하는 분
제 석사 논문 연구의 소중한 데이터가 되어주실 학우분들을 기다리고 있습니다. 12주간 함께 땀 흘리며 변화를 경험해보고 싶은 분들은 아래 구글폼 작성해주시고 편하게 문의 주세요!
https://docs.google.com/forms/d/1XwMUR-sTlXx9JC7w12ETU9OLHc30RZEnhiUyOtXJLtw/edit
신천지 아닙니다..!! 전남대학교 체육학과 대학원생입니다..!
010-7681-2248",https://everytime.kr/375208/v/406789741,True,False,True,594
또또 지랄한다,"(알수없음)
22/12/12 23:05
120시간 마냥 선동 시작했노
총량 52시간은 동일하고 일감 필요할때 일 더 시키고, 그외에는 그만큼 덜 시킨다는건데
워라밸과 취업률 올려준다던 주52시간제 하고 어떻게 되었을까?
투잡으로 워라밸 ㅈ되고, 취업률도 꼬라박았쥬
(삭제)
삭제된 댓글입니다.
(알수없음)
기업은 기업을 위해 일할 노동자를 고용하지, 월급 루팡새끼는 필요없는데요ㅋㅋ
22/12/12 23:15",https://everytime.kr/482730/v/279235919,False,True,False,228
"화상 영,수 선생님 모집!","21/10/07 16:56
화상영어/수학 선생님 모집합니다!
★재택가능/파트타임/Only수업(상담x)/가이드제공★
(학력무관, 관련 전공자 및 경력자 우대)
요일 : 월-금 中 3일 이상
(대체공휴일, 주말 수업x)
(수학은 주말가능)
시간 : 17:00-22:00 中 3시간 이상
(시간 및 요일 협의 가능)
수업 :
1) 유치영어 / 25분 수업 / 1:2 / 건 당 4,750원+@)
2) 초등영어 / 50분 수업 / 1:4 / 건 당 9,500원+@)
3) 고등수학 / 60분 수업 / 1:1 / 건 당 15,000원+@)
4) 고등수학 / 90분 수업 / 1:1 / 건 당 22,500원+@)
지원방법 : 회사홈페이지(http://esedu.co.kr/presentation_apply/?root=recommend)를 통해 채용 설명회 신청
*신청 시 이름 옆에 (영어/수학) 반드시 기입!!
ex) 김에타(수학)
문의 : 카카오톡 오픈채팅 ""ES(화상영어/수학)""(https://open.kakao.com/o/spSxC5Bd) 혹은 1800-8297 로 전화(평일 13시-22시)",https://everytime.kr/375182/v/212432546,True,True,False,554
안산 선수 자영업자들 매국노라 매도하네,"(알수없음)
24/03/16 12:54
국제선컨셉 일본풍 장식이 있는 쇼핑몰인데
걍 일본풍 외관 가게에서 일하는 자영업자들
매국노라고 매도하네.....나름 공인이면서
그리고 저 가게 일본식 말고도
해외 여러 나라 음식점들 입점해 있음
한국에서 너무 지나치게 외국식 가게다 해도 충분한데
갠적으로는 외국풍 가게다 해서
매국노 솔까지 들어야 하나 의문이지만.....
(삭제)
삭제된 댓글입니다.
(알수없음)
ㅇㅇ
24/03/16 12:55",https://everytime.kr/375208/v/336030110,False,True,False,243
학기중 투잡하는사람,"21/01/21 23:22
손
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375208/v/163061483,False,True,False,32
‼️ 50만원에 중국 3박 4일 창업 트렌드 체험하기,"24/11/28 21:54
온라인 비즈니스에 관심 있는 친구들은 이거 꼭 봐야 함 (Feat. 중국 여행)
단돈 50만원에 중국 가서 3박 4일 창업 트렌드 체험하고 아이디어 얻자~!
'2024 글로벌진출 시장조사단 1기 : 중국 전자상거래 구조 파악’ 모집 안내
○ 행사지역 : 중국 산동성 옌타이시
○ 행사기간 : 2024년 12월 16일 (월) ~ 12월 19일 (목), 3박 4일
○ 지원자격 : 35세 이하 청년 예비 창업자 및 청년 창업자(창업 7년 이내)
○ 경비구성 : 자부담 50만원 (국비 지원 100만원, 전 일정 항공, 4성급 호텔, 식사 포함)
○ 신청기간 : 공고 시 ~ 2024년 11월 30일(토) 23:59까지
○ 후 원 : 대한민국 외교부 재외동포청
➡️ 더 살펴보기 🔍 : https://forms.gle/313A2zdMjxEAnoK79",https://everytime.kr/375182/v/361437620,False,True,True,431
스토어팜 관심 있는분은 여기로,"20/06/13 19:31
안녕하세요.
전대 다니다가 네이버 스마트스토어를 시작으로 온라인 비지니스 구축하고 있는 휴학생입니다.
작년 9월에 신사임당 영상보고 스토어팜 시작했습니다. 첫달 순수익 200만원으로 시작해서 현재 순수익 1200만원에 왔습니다.
사업규모가 커짐에 따라 주변 사람들이 미치는 영향이 커졌습니다. 혼자 하다가 한사람 한사람 만남에 생각과 방향이 달라지고 배우는게 많습니다. 따라서 관심사가 같은 분과 소통하고 서로 성장할 수 있는 기회를 만들고 싶습니다.
저는 현재 상대 근처에서 사무실을 잡고 근무중입니다. 사무실에 편히 오셔서 이야기 나누셔도 됩니다. 전남대 카페24 창업센터에 입주된 자리가 있어서, 회의실 사용도 가능합니다.
단톡방을 개설했습니다. 온라인 비지니스 관심있는 분은 들어오셔서 소통해주세요.
https://open.kakao.com/o/gkLlGogc
실명으로만 들어오실 수 있습니다. 장난사절. 사무실 사진 첨부합니다 진리관이 보여요^^ 지금은 사입한 물건이 들어와서 복잡하긴 합니다.",https://everytime.kr/375208/v/126544609,False,True,False,520
본인이 쌉관종🤪 또는 인싸😎라고 생각하면 커몬,"20/09/14 16:32
<다큐멘터리 3일> 제1회 ‘시청자 VJ 챌린지’ 개최 안내
<다큐멘터리 3일>가 제1회 ‘시청자 VJ 챌린지’를 개최합니다.
다들 코로나19 때문에 답답하고, 우울하시죠?
하지만 마냥 축 처져 있을 수만은 없는 일!
시청자분들이 VJ가 되어
여러분 자신의 일상과 주변의 모습을 담아 주세요.
심심하고 특별한 것 없어 보이는 당신의 요즘 일상이 <다큐 3일>이 됩니다.
집콕 생활, 재택근무, 비자발적 백수 생활, 텅 빈 가게와 시장... 어떤 내용이라도 좋습니다.
여러분의 일기를 ‘셀카’ 혹은 ‘브이로그’ 형태로 기록해 주세요!
** 단! 이것만은 꼭 담아 주세요.
1. 촬영 시작 시 여러분에 대한 간단한 소개를 해주세요!
여러분이 리포터가 되어 이름, 나이, 직업, 사는 곳 등을 간략히 멘트로 담아주세요 ^^
* 녹화 사이사이 본인의 필요에 따라 자유자재로 멘트를 하셔도 좋습니다~
* 가족이나 주변 동료들의 멘트나 인터뷰도 환영입니다.
2. 촬영 시작 시 현재 날짜와 시간 등을 녹화해 주세요!
시계나 달력을 보며 지금은 0월 0일, 0시다, 라고 해주셔도 좋고~
벽시계 혹은 PC에 기재된 시간 달력 등을 영상에 담아주셔도 좋습니다!
* 또 하나!
아침에 찍고 나서 오후나 저녁에 촬영을 재개하는 경우처럼
어느 정도 시간이 경과했을 시엔 촬영 재개 시간을 꼭 담아주시길 바랍니다.
만약 내 영상이 채택된다면? : 방송 1분당 10만 원의 사례비를 드립니다.
(1분 미만 영상은 일할 계산 후 지급합니다)
아래와 같이 신청해주십시오.
<다큐멘터리 3일>을 사랑하는 시청자 여러분의 많은 참여 부탁드립니다.
-----------------------------------------------------------------------------
신청 자격 : 경력, 나이, 성별, 국적 무관
촬영 장비 : 상관없음. (핸드폰 혹은 보유하고 계신 카메라로 찍어 주세요)
세부 일정 및 내용
가. 신청접수 : 기간: 2020년 9월 8일 화요일 ~ 9월 23일 수요일 밤12시까지
나. 보내실 곳 : 3days@kbs.co.kr
다. 기재사항 : 이름, 생년월일, 전화번호, 간략한 주소 (채택 시 사례비 관련 연락처입니다)
라. 선발 : 메일 내용 검토 후 방송 영상으로 채택, 개별 연락
방송분량 기준 1분당 10만 원의 사례비 지급 (유튜브, 재방송, 다시보기 등은 제외)
마. 촬영일시 : 상관없음. (위 기간 중 시청자 VJ가 선택, 하루 촬영도 좋고 며칠에 걸친 촬영 도 좋습니다)
바. 촬영장소 : 상관없음. (단, 코로나19 안전 수칙 내에서 촬영)
사. 분량 : 상관없음 ( 많이! 자주 찍을수록 당첨 확률은 높아지겠죠? 보내신 영상은 개인 SNS 등에 활용 가능합니다)
아. 동의 사항:
①시청자 VJ 챌린지 응모와 동시에 영상의 2차 가공, 2차 저작권은 KBS에 소속됩니다.
②시청자 VJ 챌린지 응모와 동시에 등장인물의 초상권 및 저작권 사용에 동의한 것으로 간주합니다.
③코로나19 방역 수칙에 어긋난 촬영은 채택될 수 없습니다.
④ 응모 시 제출자의 이름, 전화 번호, 주소는 제작진과의 연락을 위해 수집 이용하며, 응모 기간부터 방송일까지 이용 후 폐기됩니다. 미동의시 챌린지 채택 여부에 제한이 있음을 알려드립니다. (개인정보보호법 제16조)
자. 필수 촬영 사항:
 촬영자 이름, 나이, 직업, 사는 곳, 현재 날짜와 시간
 시간을 나타내는 물건들 촬영 (시계, 휴대폰, 달력, TV 속 시계 등)
[촬영 Tip! ]
• 촬영이 이루어진 곳의 외경 (집, 가게, 건물 등)이 있으면 채택 확률이 높아집니다.
• 음식, 책, 소품 등 클로즈업/타이트 샷 이 있으면 좋습니다.
• 편집하지 않으셔도 됩니다. 촬영 원본을 보내주세요.
• 며칠에 걸쳐 찍는 영상의 경우, 한꺼번에 모아서 보내지 않으셔도 좋습니다.
그날그날 촬영된 분량을 몇 차례에 걸쳐 보내주시면 더 좋습니다!
• ‘음악’을 깔거나, 효과를 넣는다거나 자막을 넣으시면 안 됩니다.
• 인물 촬영 시 모자이크, 음성 변조를 조건으로 한 촬영은 방송에서 제외됩니다.
• 특정 상호 등에 대한 노출과 언급은 방송법 규정 하에 가려질 수 있습니다.
• 세로 영상보다는 가로 영상으로 보내주세요.
* 기타 문의 사항은 <다큐멘터리3일> 홈페이지 게시판에 남겨주세요.",https://everytime.kr/375208/v/143221907,False,True,False,2120
광주떡상,"02/12 20:03
ㅈㄱㄴ
기여운동물",https://everytime.kr/375208/v/400299566,False,False,False,21
그래서 광주 복합쇼핑몰은 그대로 유지됨?,"24/04/11 14:49
?",https://everytime.kr/375208/v/338997848,False,True,False,16
옷 구멍 벌레 vs 불량,"23/12/05 20:50
새로 산 옷 택도 제거안한 상태로 핏 보려고 한번 입고 비닐봉투에 싸서 긱사 서랍에 뒀어
오늘 택 제거할겸 다시 입으려고 보니까 이렇게 진체적으로 다 구멍나있는데 이거 옷벌레가 먹은거야? 아님 쇼핑몰에서 불량으로 온건데 내가 못본걸까
한번도 못입고 전체적으로 구멍뚫린 걸 보니까 너무 화나..
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375208/v/324055460,False,True,False,194
파이썬 머신러닝 가이드,"25/03/03 21:39
새 책 30000원",https://everytime.kr/377489/v/371387801,False,False,False,25
우리 1학기 전체 재택수업이야??,"(알수없음)
20/04/30 04:21
우리 1학기 말에 학교 들가는거 아니었어? 결국 1학기 전체 온라인 강의 하는거야?",https://everytime.kr/375208/v/118744525,False,True,False,68
전북 출신자 스벅 마지막 1명,"(알수없음)
20/12/10 20:45
전북 출신자 조사 후 스벅 쏠게
졸업 막학기 내인생... 지역민들을 대상으로 재능 조사를 하는게 내 부업인데, 1명을 못채웠네... 원래 3명 구했는데 두 친구는 가져갔오
그래서 애타에 올리게 됐어.. 스벅으로 꼬시려구 선착순이야. 1명!
이 조사의 활용:
1. 농촌에 있는 사람들의 재능을 조사하여, 사이트(전라북도 일자리 일거리 은행)에 등록한다.
2. 구인을 하는 기업들은 재능을 보고 구인의사가 있을 시 센터에 연락한다.
3. 센터에서 조사자에게 연락한다
4. 조사자가 원할 시 연결, 아닐시 연결 x
유의사항
지금 취업의사가 없어도 됨.
연계를 희망하지 않아도 됨(2번항목). 대신 일자리 은행에 등록은 해놔야함.
개인 신상은 1번 사진정도로 등록됨. 전화번호 노출x
사업 초기라 DB만들고 있어. 조사지를 보면 원하는 정보가 가볍다는 걸 알거야! 작성되면 쿨하게 커피 쏴줄거야. 거짓말 아니구! 연락줘.
오픈채팅방 https://open.kakao.com/o/ssABSRKc",https://everytime.kr/375208/v/156471020,True,True,True,517
재택수업 더 하려나?,"(알수없음)
20/03/16 21:43
궁금해지네...",https://everytime.kr/375208/v/109852374,False,True,False,30
