title,body,url,side_score,failure_score,noise_score,final_score,reason
주요 의혹 및 해명 정리,"20/12/07 22:30
1. 12. 05 동영상 있냐? : 있음 회의 후 올림
2. 엑셀파일 있냐? : 06일은 있음 근데 05일은 개인정보문제로 삭제
3. 인스타 시드번호 불일치 : 서버딜레이 때문임? 내가 봤을땐 정확히 쳤음.
4. 중간에 지워진건 뭐임 : 그건 넘버락 잘못누름
5. 12시 이전에 왜 코드 돌림? : 내 노트북에서 중운위 노트북으로 옮기고 시험삼아 한번 돌림.
6. 왜 외부업체 안씀? : 9000명 마스킹 후 1000명 이상 산출해내는 프로그램이 없었다?고함
7. 셋 시드 왜함 : 나중에 마스킹한거 걷어내고 당첨자 확인하기 위해(이거 맞음?)
8. 왜케 늦음? : 당첨자 신원확보 후 개인정보 열람 동의받는중이었음.
9. 12.05일날 업체 때문에 늦어진건 뭐임? : 업체의 물량확보과정에서 문제있어서 늦어짐
10. 왜 12.05에서 12.06으로 추첨바꿈? : 발표 늦어지니까 난리나서 12.06라이브 추첨으로 바꿈
11. 커피쿠폰은 왜 발송? : 예약한거 취소못함.
더 있거나 틀린내용 알려주쇼",https://everytime.kr/375208/v/155841883,3,5,0,8,부업+실패 표현 충분
월수 6시_8시 50분 화상수업 아르바이트 구합니다,"(알수없음)
21/10/04 15:57
초등학생이랑 중학생저학년이라서 진짜 쉬워요 갑자기 서울올라가서 공부하는바람에 꿀알바 넘깁니다 ㅠㅠ
급한데 사람이 구해지지 않아서 다시 올립니다 ㅠ
지원해주세요 제발 ㅠㅠ
1. 업체명 : C.S교육원
2. 업무 내용 : C.S교육원 홈페이지에서 화상창 띄우셔서 수업 하시는거에요 .
3. 근무 시간 : 월수 오후 6시~8시50분 초중등 영어 (시간조정 가능)
4. 자격 : 대학생.휴학생.졸업생 (만21세 이상 수업경력자 우대)
5. 임금 : 초 중등 영어 시급10.000원~ (단계별 시급 인상) 고등영어 시급 12000~
화상수업 하는방법 배우신후 저희 학원에서 수업하기 아니면 집에서 재택으로 수업하기 선택.
편하고 재미있게 학원이나 집에서 수업하실 선생님 구해요.
장기알바 하시기엔 굉장히 편하고 안정적인 꿀알바입니다.
수업 경험 있으시다면 화상수업 경험없어도 많이 지원해주세요.
-참고사항 : 가능하면 최소6개월이상 근무하실분 우선채용합니다.
이력서 (지원분야기재) 또는 본인 간단한프로필 이멜접수후 문자주세요.
담 당 자 : 010-9943-9184 프로필 (24시 문자접수)
E-mail : mbccampus@naver.com (이력서 이멜접수후 문자)
교 육 원 : 광주광역시 북구 서암대로 170 용봉빌딩3층
수수료 없고 태블릿 재택수업하실때 필요하신거 다 빌려드립니다
수업경험없으시면 다 탈락시키는것 같아요 ㅠㅠ 수업경험있으신분만 지원해주세요",https://everytime.kr/375182/v/211931097,3,5,1,7,부업+실패 표현 충분
아빠 재택근무 도와주는데 속터질거 같아,"(알수없음)
20/03/25 11:33
깔라는 프로그램은 많고
공인인증서로 두세번씩 로그인해야되고
호환 안된다고 로딩 안되는 경우가 부지기수임 ㅋㅋㅋ
결국 업무 포기하고 메신저만 켜놓으심",https://everytime.kr/375208/v/112165765,3,7,1,9,부업+실패 표현 충분
[디자이너 채용 공고] [정규직] 동물복지 전문 커머스 플랫폼 애니웨이 콘텐츠 디자이너 모집,"22/07/01 14:28
안녕하세요. 전남대학교 창업팀에서 출발한 동물복지 축산 전문 브랜드 애니웨이 (ANIWAY) 입니다.
애니웨이는 동물의 행복한 삶과 건강한 먹거리의 공존 이라는 미션을 이루기 위해 현재 국가에서 인증받은 동물복지 축산물과 이를 이용한 가공식품을 판매하고 있는 이커머스 플랫폼 입니다.
저희는 2021년 창업해 현재까지
총 약 7000만원의 매출, 누적 약 1억 3000여 만원을 조달 했습니다. 또한 매분기 약 70%라는 높은 성장률을 기반으로 성장하고 있으며 그 과정에서 ‘달걀을 이용한 국내 최대 크라우드 펀딩 모금액 달성’ 등 다양한 성과를 기록 하였습니다.
올해는 청년창업사관학교에 입교 후 더욱 다양한 상품군을 런칭해 시장 내 파이를 키울 계획이며, 향후 동물복지를 활용한 다양한 비즈니스 모델로 커져가는 동물복지 축산 시장의 중심이 되고자 합니다.
저희는 현재 성장의 과정에 핵심이 될 수 있는 디자인 업무를 같이 진행 해주실 디자이너 분을 찾고 있으며, 학력 및 경력은 무관합니다.
관심 있으신 분들은 아래 내용 확인 하신 후 이메일 혹은 전화번호로 연락 주시면 감사하겠습니다.
애니웨이와 같이 성장 하실 분을 찾습니다.
*첨부사진은 크라우드 펀딩 참여 페이지 및 제작중인 홈페이지 입니다.
[채용공고]
<모집분야>
콘텐츠 디자이너 1명
<담당 업무>
1. 상세페이지 디자인
-> 상세페이지 콘티 기반 상세페이지 작업
2. 제품 디자인
-> 계란 상자 디자인, 개발제품 패키지 디자인 스케치
3. 배너 디자인
-> 이벤트, 공지 등 상황에 맞는 웹페이지 배너 등 컨텐츠 디자인
4. 카드뉴스 제작
-> 이벤트, 공지, 신제품 런칭 등 상황에 맞는 카드뉴스 제작
<근무형태>
정규직 (4대보험 가입) (근무 시작: 7월 중순 부터 / 협의 가능)
<근무환경>
1. 사무실:
- 광주 동구 금남로 245 (전일빌딩 245)
2. 근무시간:
- 주 4일 32시간 근무 (10:00~17:00)
- 점심시간: 12:00~13:00
- 탄력 근무제, 주 1일 재택근무 가능 (협의가능)
3. 요청시 작업에 필요한 맥북 or 윈도우 노트북 제공
<지원자격>
1. 포토샵 or 일러스트 작업 가능한 분
2. 포트폴리오 첨부 필수
3. 경력, 학력 무관
<급여>
: 월 1,560,000원~(협의가능)
이메일: aniwaystore@gmail.com
홈페이지: www.aniway.store (리뉴얼중)
인스타그램:
www.instagram.com/aniway__official
전화번호: 010-2831-9981",https://everytime.kr/375182/v/258759587,8,7,0,15,부업+실패 표현 충분
광주 조금만 좋아져라 몇 가지 희망들,"24/01/09 00:54
1. 지하철 2호선
서구사람인데 광산구나 첨단 쪽 가려면 버스 1시간 이상 걸려서 갈 엄두도 안남. 만약 완공되면 광주 곳곳 이동하기 참 편할듯
2. 신세계 더현대
결국엔 이마트 부지쪽에 뒤로 새로 지으려는 건 시민단체 금호월드 때문에 무산됐지만 터미널 옆으로 확장하려는 공사할 듯. 이건 사실 별 기대안됨
3. 광주 어등산 스타필드 확정
2027년 착공시작
전국 스타필드 면적 최대규모
드디어 생기는 복합쇼핑몰에 의의가 있음",https://everytime.kr/375208/v/327244733,3,5,0,8,부업+실패 표현 충분
쇼핑몰 상품 싸게 팔아요1,"24/02/27 14:52
취준생이라 옷정리해요 ..
새상품이거나 손 안가서 1-2번 입은 옷들 전부 싸게 팔아요
전대후문쪽 직거래
1. 프렌치오브 맨투맨
그레이 27900->22000
1번 착용
2. 나시가디건 세트
아이보리 새상품
4만원 좀 넘는데 3만원으로(에눌x)
3. 홀터 아일렛 나시가디건
24800->20000
1번 착용 지금 품절
4. 퍼프 데님 원피스
저는 2만원 정도에 다른 쇼핑몰에 사서
12000원에 팔아요
1번 입음
5. 캡 셔링나시
아이보리 중국산 아니고 국산이라 퀄 좋아요
새상품 9000원
6. 소매 단추 목폴라
아이보리 2번입음 그러나 하자나 얼룩은 없음
12000원",https://everytime.kr/377489/v/332569989,3,5,0,8,부업+실패 표현 충분
,"22/04/05 15:20
고소해본사람?
나 스마트스토어 광고 사기를 당했는데 자세히 설명드리고 이게 사기죄인지 고소가능한지 경찰서 가서 물어보면 답을 해줄까? ㅜㅜ",https://everytime.kr/375181/v/244291598,3,6,1,8,부업+실패 표현 충분
정재택 교수님,"22/03/26 08:51
과제만 시험에 내시나요 모느는 문제도 내시나요 ㅠㅠ
이 글은 댓글이 달린 이후에는 수정 및 삭제가 불가능하므로, 작성하신 댓글이 삭제될 우려가 없어요.
보다 많은 학우들에게 도움이 될 수 있도록 정성이 담긴 답변을 부탁드려요.",https://everytime.kr/375208/v/242383690,3,5,1,7,부업+실패 표현 충분
,"(알수없음)
21/09/24 10:36
초등학생이랑 중학생저학년이라서 진짜 쉬워요 갑자기 서울올라가서 공부하는바람에 꿀알바 넘깁니다 ㅠㅠ
1. 업체명 : C.S교육원
2. 업무 내용 : C.S교육원 홈페이지에서 화상창 띄우셔서 수업 하시는거에요 .
3. 근무 시간 : 월수 오후 6시~8시50분 초중등 영어 (시간조정 가능)
4. 자격 : 대학생.휴학생.졸업생 (만21세 이상 수업경력자 우대)
5. 임금 : 초 중등 영어 시급10.000원~ (단계별 시급 인상) 고등영어 시급 12000~
화상수업 하는방법 배우신후 저희 학원에서 수업하기 아니면 집에서 재택으로 수업하기 선택.
편하고 재미있게 학원이나 집에서 수업하실 선생님 구해요.
장기알바 하시기엔 굉장히 편하고 안정적인 꿀알바입니다.
수업 경험 있으시다면 화상수업 경험없어도 많이 지원해주세요.
-참고사항 : 가능하면 최소6개월이상 근무하실분 우선채용합니다.
이력서 (지원분야기재) 또는 본인 간단한프로필 이멜접수후 문자주세요.
담 당 자 : 010-9943-9184 프로필 (24시 문자접수)
E-mail : mbccampus@naver.com (이력서 이멜접수후 문자)
교 육 원 : 광주광역시 북구 서암대로 170 용봉빌딩3층
(삭제)
삭제된 댓글입니다.
(알수없음)
학생스케줄과 선생님스케줄 조정해서 옮길수 있습니다
21/09/24 15:20
(알수없음)",https://everytime.kr/424589/v/210470835,3,5,1,7,부업+실패 표현 충분
"학습 관리 선생님/시급10,500~@","23/05/31 22:05
<나인스쿨> 에서 학습관리 선생님 구합니다!
업무 내용 - 나인스쿨(온라인 강의) 이용하는 학생들 학습 관리 (ex: 강의 듣기 숙제 내주기, 숙제 했는지 확인, 어려운 거 없는 지 등 확인하는 전화 업무입니다!)
집에서 재택으로 하기 때문에 중간에 전화 없는 시간에는 쉴 수 있습니다)
V 근무 시간 : 주 4일 이상, 오후 5시~10시(주3일~5일)선택 시간 및 요일 조정가능
V 임 금 : 시급 10,500원~@ (별도인센티브)
V 근무 대상 : 재학생 및 휴학생 가능, 학생 교육 관심있는 분 환영 (교육학과 관련자 환영) 6개월이상 근무가능자, 초보가능
V 근무지 : 광주 북구 설죽로124 3층, 재택근무가능
(사무실 주소인데 재택으로 일하기 때문에 일 배우는 3일 정도 빼고는 사무실 갈 일 거의 없습니다! 전남대 농대 쪽~신안교 쪽 으로 학교에서 가까운 편입니다^^)
V 접수방법 : 메일접수 및 전화문의
e-mail: em2605@naver.com
연락처 010-2645-8646",https://everytime.kr/375182/v/304872897,3,5,0,8,부업+실패 표현 충분
"🤍학습관리 선생님 아르바이트🤍 시급10500~,나인스쿨/재택근무입니다!","23/03/24 20:25
<나인스쿨> 에서 학습관리 선생님 구합니다!
✅업무 내용 - 나인스쿨(온라인 강의) 이용하는 학생들 학습관리
(ex: 강의 듣기 숙제 내주기, 숙제 했는지 확인, 어려운 거 없는 지 등 확인하는 전화 업무입니다!)
집에서 재택으로 하기 때문에 중간에 전화 없는 시간에는 쉴 수 있습니다😊
✅근무 시간 : 평일 오후 5시~10시(주3일~5일)선택 시간 및 요일 조정가능
(저는 월수금으로 일했습니다!)
✅휴일 : 국정 공휴일 휴무
✅임 금 : 시급 10,500원~&(별도인센티브)
✅근무 대상 : 재학생 및 휴학생 가능,
학생 교육 관심있는 분 환영 (교육학과 관련자 환영) 6개월이상 근무가능자, 초보가능
✅근무지 : 광주 북구 설죽로124 3층,재택근무가능
(사무실 주소인데 재택으로 일하기 때문에 일 배우는 3일 정도 빼고는 사무실 갈 일 거의 없습니다! 전남대 농대 쪽~신안교 쪽으로 학교에서 가까운 편입니다^^)
✅접수방법 : 메일접수 및 전화문의
e-mail : em2605@naver.com
연락처 010-2645-8646
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375182/v/295482566,3,5,0,8,부업+실패 표현 충분
호주VS한국 야구를 보면서 알게 된 점.(반박 환영),"23/03/09 17:40
0.호주 애들은 대부분 투잡을 뛴다(원래 직업+ 야구선수) 사실상 세미 프로
1.한국 야구는 미국 마이너리그 싱글에이+급이 딱 맞다.
2.강백호는 미국 메이저리그, 일본 NPB리그 절대 진출 못함. 실력이 개ㅈ이다(단군 할아버지가 도와줘도 절대 불가능)
3.이제 KBO 선수들 FA 할때 총 연봉100억 이상 절대 불가능 (이거 어기면 선수 및 에이전트 구속 수사 해야함.)
4.흔히 우리 생각에 재벌 회장들이 인내심 없고 성격 ㅈ 같갔다고 생각하지만
이번 경기를 통해서 저 따위 선수들 연봉주고 모기업에서 구단 운영비 결제해주는 것 자체가 인내심이 부처 석가모니, 예수님급 (특히 한화 김승연 회장님은 인내심이 신급이다. 과격한 남자라 오해해서 죄송해요.)
5.이정후 메이저리그 내년에 진출 불가능(씨발 무슨 죄다 뜬공이야 그리고 어쩌다 안타 몇개) 호주 투수들이 마이너리그 싱글에이, 더블에이 수준인데 무슨 정교한 교타자는 ㅈㄹ국뽕 언론 지랄이 풍년이다.
6.김하성, 토미 에드먼도 아무리 WBC가 단기전이어도 너무 타격이 에바쎄바다 (마치 람보르기니에 300CC 엔진 장착한 격)
7.나성범 메이저 포스팅 실패 이유 납득 가능(에이전트 보라스였음), 양현종 메이저리그 실패도 납득 가능.
8.야구는 병역 면제 혜택을 취소하는 것을 고려해봐야 하는 것이 아니라 ㅅㅂ 무조건적으로 취소 해야한다.
9.김하성 샌디가서 주전경쟁 가능한가?? 걱정된다.
번외. 최지만 빠져서 우리팀 큰일 났네 이 ㅈㄹ 언론이나 해설자들 존나 떠들더니 시범경기에서 계속 무안타............
이 글은 댓글이 달린 이후에는 수정 및 삭제가 불가능하므로, 작성하신 댓글이 삭제될 우려가 없어요.
보다 많은 학우들에게 도움이 될 수 있도록 정성이 담긴 답변을 부탁드려요.
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375208/v/292882984,3,7,0,10,부업+실패 표현 충분
,"(알수없음)
22/09/06 16:50
남자입장에서 오해풀어드리려고 씀
나는 여친보다는 조금더 돈 씀
근데 장수커플이라 각자 식비, 데이트로 발생하는 필수적인 비용들 이런거는 정확히 반반함.
왜냐하면 어차피 서로 학생이고 수입원이 부모님 용돈이기 때문에(있다해도 알바해서 그사람 노력으로 번 돈이고, 더 쓰는건 버는 사람마음)
서로 경제적으로 바라지 않음, 오히려 부담스러워함.
그렇기 때문에 그냥 오히려 기본적으로 반반하는게 마음이 편하고,
대신 내가 알바나 부업같은걸로 더 써도 되는 여유가 생길때,
그냥 여유있으니 부담갖지 말라 하면서 식사한끼나 카페 한번 사주는편.
아래 글처럼 왜 정확히 절반내냐고 커플들 다 이러냐고 서운한티 내고 해봤자 서로 감정상하고 결국 자기만 손해인 연애임.
마음도 마음이지만 각자 살아온 가치관도 다르고 현실적인 부분도 생각해야하기 때문에 서로 잘 대화하고 타협해서 연애하면 됨.
(누군가는 좋아하면 사주는게 당연하다, 8:2까지도 계산해봤다 이러는데, 매번그러면 난 개인적으로 한쪽은 너무 호구가되고 한쪽은 너무 김치가 될 것은 상황이라 싫어함)
반박시 님말 맞음",https://everytime.kr/375181/v/266935262,3,7,1,9,부업+실패 표현 충분
,"(알수없음)
21/09/29 21:19
초등학생이랑 중학생저학년이라서 진짜 쉬워요 갑자기 서울올라가서 공부하는바람에 꿀알바 넘깁니다 ㅠㅠ
급한데 사람이 구해지지 않아서 다시 올립니다 ㅠ
1. 업체명 : C.S교육원
2. 업무 내용 : C.S교육원 홈페이지에서 화상창 띄우셔서 수업 하시는거에요 .
3. 근무 시간 : 월수 오후 6시~8시50분 초중등 영어 (시간조정 가능)
4. 자격 : 대학생.휴학생.졸업생 (만21세 이상 수업경력자 우대)
5. 임금 : 초 중등 영어 시급10.000원~ (단계별 시급 인상) 고등영어 시급 12000~
화상수업 하는방법 배우신후 저희 학원에서 수업하기 아니면 집에서 재택으로 수업하기 선택.
편하고 재미있게 학원이나 집에서 수업하실 선생님 구해요.
장기알바 하시기엔 굉장히 편하고 안정적인 꿀알바입니다.
수업 경험 있으시다면 화상수업 경험없어도 많이 지원해주세요.
-참고사항 : 가능하면 최소6개월이상 근무하실분 우선채용합니다.
이력서 (지원분야기재) 또는 본인 간단한프로필 이멜접수후 문자주세요.
담 당 자 : 010-9943-9184 프로필 (24시 문자접수)
E-mail : mbccampus@naver.com (이력서 이멜접수후 문자)
교 육 원 : 광주광역시 북구 서암대로 170 용봉빌딩3층",https://everytime.kr/424589/v/211286019,3,5,1,7,부업+실패 표현 충분
동남아 가본 후기,"24/09/22 19:23
1. 마닐라
존나 위험해서 무조건 그랩만 타야되고 소매치기 좆된대서 긴장하며 다님
막상 가니까 대형쇼핑몰이 너무재밌었음 이것저것 신나게 삼
내가 좀 이뻐서 필리핀사람들이 겁나게 쳐다봄
음식은 솔직히 별로였음
여기 고급호텔들 가성비가 좋음 호캉스 하고싶어지면 또 갈듯 근데 맛집을 철저히 알아봐야 할 것 같음...
2. 다낭
가족여행을 패키지로 감
그냥 가이드가 ㅈㄴ끌고다님 뭐 기억나는게 별로 없고 솔직히 별로였음 가이드가 데려간 식당들은 인스타감성은 없었지만 다 오지는 맛집이었음 그거하나는 ㅇㅈ함
아빠만 존나 감동받음 어느포인트에서 감동받은건지 모르겠음
근데 마지막날 공항올때 아빠 혼자 알수없는이유로 개빡쳐서 성질부려대서 힘들었음 난 두번다시 가족여행을 가지 않을것임
3. 나트랑
나트랑은 지상낙원임
호텔 리조트 존나 싸다
시내에서 맛있는 밥이랑 코코넛스무디먹고 시장가서 귀여운거 사고 저녁엔 마사지 받고
리조트가서는 조식 맛있게 먹고 수영하고 괜찮은 금액대인 호텔 레스토랑 밥 먹고
나트랑 또 가고싶다 진심 최고
사람들도 착해
4. 세부
추석때갔다옴
리조트 있는 동네가 진짜 판잣집 흙탕물 비포장도로 진흙 거리라서 충격을받음 마닐라는 적어도 판잣집이 포장도로 옆에 있었는데...
세부는 전반적으로 한국관광객에게 돈을 뽑아내자는 독기가 한인업체들에서 느껴져서 거북했음 한인 마사지업체 비싸고 자기들 맘대로 예약을 취소해버리질 않나...혼자서 마사지하러 올거면 2만원 추가로 내라하지를 않나 정신머리들이 부족해 보였음 그래서 현지업체갔는데 가격도 싸고 마사지 잘하고 친절하셔서 만족함
리조트는 수영장도 이쁘고 음식도 맛있고 직원들도 친절하고 괜찮았음
세부시티는 내가좋아하는 대형 쇼핑몰 있어서 좋았음
리조트 직원들이 나 이쁘다하고 세부시티 쇼핑몰 가면 사람들이 좀 쳐다봄 그래도 세부는 한국인 관광객들 많아가지고 마닐라보단 덜 쳐다봄
음식은 마닐라보다 맛있었음
전반적으로 나쁘지않았지만 이왕 해외갈거면 나트랑에 갈듯...
다음 목적지 치앙마이",https://everytime.kr/375208/v/355179245,3,7,1,9,부업+실패 표현 충분
우리집,"(알수없음)
23/12/20 20:24
부모님 이혼 하시고 엄마랑 같이살아.
내가 맏이라 이제 내가 가장이라고 부담을 주셔.
난 20대 중반이고 일 안하고 집에서 논지는 한달 넘어가.
엄마는 일을 안하시는 주부에 가깝고 부업으로 50정도? 월 수입 있으셔.
친척들한테 엄마가 잘 해서 도움받아서 집도 사고 차도바꾸고 도움을 많이받아 아마 생활비도 받을거야.
이런 상황에서 엄마 자신의 미래를 한탄하시면서 나를 혼내시더라고.
너가 정상적인 생각을 가졌으면 너가 가장이란 생각을 해야한다, 이렇게 너가 놀고있는게 미래가 안보인다 등등…
엄마가 나 어릴땐 키워야하는 의무감이 있었지만 지금까지도 키워야하냐고 하셨어. 나 집에서 밥만먹고 기타 지출은 내가 모은 돈에서 해결하는데…
내가 생각했을때 엄마도 알바 하시면 노후준비가 될거같은데 왜 나만 뭐라하실까 싶어.
나도 엄마 알바 하는거 바라지도 않고 친척들이 부족함 없게끔 신경써줘서 알바까지는 안해도 되는 상황이긴해. 근데 계속 나를 마치 자기 노후와 호강의 도구로 생각하는거 같아서 기분이 안좋아. 이거 내가 배은망덕한걸까?",https://everytime.kr/375181/v/325627199,3,5,0,8,부업+실패 표현 충분
모자 새상품 판매해요!,"23/10/25 16:30
모거라는 쇼핑몰애서 구매했는데
여행날자애 맞춰서 배송을 못받아서 ㅠㅠ 쓸일이 없을 것 같아 판매합니다
25,000원에 구매했는데 15,000원에 판매해요!",https://everytime.kr/377489/v/320394753,4,7,1,10,부업+실패 표현 충분
,"20/03/06 18:05
재택근무 4일차
오늘 분명 무급휴일날인데 오전에 잠깐만 업무 보자더니
하루종일 일하다 놀았다가 일하다 놀았다가 결국 5시 다되서 끝났다.
오늘 일한거는 수요일이 무급휴일이고 금요일이 유급휴일인거처럼 생각하면
오늘 어차피 돈주는 날이니까 조금 일했다고 치자는 병신같은 정신승리 하자는데 개병신들
하도 중간에 할게없으니까 홈카페에 도전하고있다
유튜브에서 400번 저어서 만드는 달고나 커피 도전했는데 거기도 사기꾼들 뿐이다.
적어도 600번은 저어야 완성됨.
재택근무하는 이유를 모르는 부장님이 오늘 금요일인데
모여서 회식이라도 해야되는거 아니냐는 개병신 아이디어를 내놨지만
차장님이 컷 하는데 성공",https://everytime.kr/386037/v/107763222,3,7,2,8,부업+실패 표현 충분
학습관리매니저 구해요~!(재택근무),"23/09/01 21:59
1. 업체명 : 주) 나인스쿨
2. 업무 내용 : 기존회원들 전화상으로 학습관리(전화업무)
3. 근무 시간 : 평일 오후 5시~10시(주4일~5일)선택 시간 및 요일 조정가능
4. 휴 일 : 국정공휴일 휴무
5. 임 금 : 시급 10,500원~15,000원
6. 근무 대상 : 재학생 및 휴학생 가능 ( 교육학과 관련자 환영) 6개월이상 근무가능자
7. 근무지 : 광주 북구 설죽로124 3층 , 재택근무가능
8. 접수방법 : 메일접수 및 전화문의
e-mail : em2605@naver.com , 연락처 010-2645-8646
저는 취업해서 그만둡니다! 하실분들은 쪽지 주세요!!",https://everytime.kr/375182/v/314668029,3,5,0,8,부업+실패 표현 충분
3단계로 격상하면 슬픈 이유,"20/08/22 11:38
3단계 - 10인이상 집회금지, 모든 스포츠행사 중지, 모든 공공시설 운영중지, 민간시설은 중위험업종까지 중단, 유치원학교 등교중단, 공공기업 필수인원 외 재택근무, 사기업 재택근무 권고
중위험시설 - 식당, 카페, 학원, 종교시설, 극장, 예식장, 헬스장, 사우나, 오락실, 공연장 등
ㅠㅠㅠ 너무 슬프다구 ㅠㅠㅠㅠ
(알수없음)",https://everytime.kr/375208/v/138162862,3,5,1,7,부업+실패 표현 충분
반팔 블라우스 7천원 팝니다,"24/08/28 18:56
지금은 2만원대에 파는데
저는 19900원에 샀어요!
나름 자주입어서 7천원에 팝니다!
쇼핑몰 샷이랑 완전 똑같아요👍🏻",https://everytime.kr/377489/v/352646024,3,5,0,8,부업+실패 표현 충분
,"(알수없음)
21/09/08 13:02
1. 업체명 : C.S교육원
2. 업무 내용 : C.S교육원 홈페이지에서 화상창 띄우셔서 수업 하시는거에요 .
3. 근무 시간 : 월수 오후 5시~7시10분 초중등 영어 7시 20분~8시 50분 고등영어 (시간 조정가능)
4. 자격 : 대학생.휴학생.졸업생 (만21세 이상 수업경력자 우대)
5. 임금 : 초 중등 영어 시급10.000원~ (단계별 시급 인상) 고등영어 시급 12000~
화상수업 하는방법 배우신후 저희 학원에서 수업하기 아니면 집에서 재택으로 수업하기 선택.
편하고 재미있게 학원이나 집에서 수업하실 선생님 구해요.
장기알바 하시기엔 굉장히 편하고 안정적인 꿀알바입니다.
수업 경험 있으시다면 화상수업 경험없어도 많이 지원해주세요.
-참고사항 : 가능하면 최소6개월이상 근무하실분 우선채용합니다.
이력서 (지원분야기재) 또는 본인 간단한프로필 이멜접수후 문자주세요.
담 당 자 : 010-9943-9184 프로필 (24시 문자접수)
E-mail : mbccampus@naver.com (이력서 이멜접수후 문자)
교 육 원 : 광주광역시 북구 서암대로 170 용봉빌딩3층
제가 서울 가서 공부하게 되는 바람에 그만두게 되었는데 수업하는데 엄청 어려움 느끼지 않으셔도 됩니다.",https://everytime.kr/424589/v/208281384,3,5,0,8,부업+실패 표현 충분
크림 레더자켓,"24/04/09 04:29
꽃 보러 갈때 입기 좋은 옷 팝니다💐
밝은색 아우터 없으신 분 25,000원에 하나 장만하세용
지금 사진이 없어서 최대한 비슷한 쇼핑몰에서 사진 가져왔는데요!
2번 사진처럼 라이더자켓 카라 있고, 색깔, 재질, 핏 전체적으로는 1번이랑 비슷해요
스타일 구애 없이 어느 옷에나 걸칠 수 있는 (크롭 x 슬림 x) 캐주얼한 라이더자켓입니다",https://everytime.kr/377489/v/338697681,3,5,0,8,부업+실패 표현 충분
아니 이게 맞아?,"24/06/12 23:39
저번주 주말 새벽에 에이블리로 옷을 좀 주문했는데
상의를 시킨 두 마켓에서 한 쪽은 문의 했는데 시간이 늦어서 그런지 답이 없고 한 쪽은
수요일 발송이라고 했다가 나중엔 목요일에 발송을 한다길래 배송지 변경을 해야해서 문의하니까 빨라야 이번주 목~금에 발송이고 늦으면 다음주 초에 발송을 한다고 답이 왔어 그리고 변경희망 배송지가 도서산간지역이라 추가 배송비가 붙는데 그걸 나보고 감당하래
쇼핑몰에서 문제가 생겨 배송지 변경을 하는데 다는 비용을 내가 지불해야한다는 게 무슨 소리냐라고 물으니 꼬우면 취소하라는 식으로 연락 옴..
아니 시간이 남아돌아 시킨 것도 아니고 취소하면 거기 사용한 쿠폰, 포인트 다 날아가는데 이거에 대한 말은 아무것도 없음
지금도 뚜껑 열리기 직전인데 다른 마켓도 이럼 이거 신고해도되냐?
.
.
.
1. 판매자 사정으로 배송 지연 문제 발생
2. 배송지연으로 인한 배송지 변경 요청
3. 변경 배송지가 도서 산간 지역이라 판매자 배송비 감당× 꼬우면 취소ㄱ
4. 이게 맞아??",https://everytime.kr/375208/v/345898428,5,5,0,10,부업+실패 표현 충분
블로그 부업 해본 사람?,"21/04/18 23:11
내
블로그 진짜 그냥 일기장처럼 글 적어서 방문자 1~3정도란말야 (0일 때도 있음)
근데 재택 블로그 부업 할 생각없냐고 누가 댓글달았어 어떡할까?? 솔직히 뭔가 사기같은 느낌.. 도 들어 그냥 안 할까싶긴해",https://everytime.kr/375208/v/184042764,9,7,4,12,부업+실패 표현 충분
